index,timestamp,deviceId,battery,ppgSignal,heartRate,spO2,redAdc,irAdc,spO2Status,perfusionIndex,PPG
86209,1678518735523,4,4047.65625,31129,89,98.2,557647,229229,0,2.8,-0.0917764029175617
86210,1678518735538,4,4047.65625,31083,89,98.2,557703,229187,0,2.8,-0.09479826756721252
86211,1678518735539,4,4047.65625,30996,89,98.2,557806,229347,0,2.8,-0.1024652389203121
86212,1678518735553,4,4047.65625,30781,89,98.2,557956,229504,0,2.8,-0.11614380989641768
86213,1678518735568,4,4047.65625,30482,89,98.2,558061,229577,0,2.8,-0.13597867868502375
86214,1678518735568,4,4047.65625,30138,89,98.2,558369,229738,0,2.8,-0.16156672364076885
86215,1678518735583,4,4047.65625,29666,89,98.2,558510,229862,0,2.8,-0.19279971793179473
86216,1678518735598,4,4047.65625,29150,89,98.2,558623,229985,0,2.8,-0.22911830486548126
86217,1678518735598,4,4047.65625,28547,89,98.2,558925,230089,0,2.8,-0.26923132177002446
86218,1678518735613,4,4047.65625,27943,89,98.2,559057,230255,0,2.8,-0.31248613041213086
86219,1678518735628,4,4047.65625,27251,89,98.2,559157,230301,0,2.8,-0.35934790003686884
86220,1678518735629,4,4047.65625,26514,89,98.2,559379,230489,0,2.8,-0.40995360107154166
86221,1678518735643,4,4047.65625,25732,89,98.2,559552,230668,0,2.8,-0.46335182040027745
86222,1678518735658,4,4047.65625,24948,89,98.2,559728,230751,0,2.8,-0.5184523117274463
86223,1678518735658,4,4047.65625,24120,89,98.2,560115,230940,0,2.8,-0.5746422264132174
86224,1678518735673,4,4047.65625,23290,89,98.2,560241,231037,0,2.8,-0.6314950744883278
86225,1678518735688,4,4047.65625,22458,89,98.2,560352,231106,0,2.8,-0.6888884811680687
86226,1678518735689,4,4047.65625,21624,89,98.2,560595,231228,0,2.8,-0.7471310976699779
86227,1678518735704,4,4047.65625,20746,89,98.2,560596,231264,0,2.8,-0.8060755332453529
86228,1678518735718,4,4047.65625,19910,89,98.2,560493,231177,0,2.8,-0.8646073521366466
86229,1678518735734,4,4047.65625,19072,89,98.2,560298,231000,0,2.8,-0.9216824288020908
86230,1678518735734,4,4047.65625,18277,89,98.2,559522,230475,0,2.8,-0.9767894782860805
86231,1678518735748,4,4047.65625,17525,89,98.2,558789,229822,0,2.8,-1.0281957160828776
86232,1678518735763,4,4047.65625,16902,89,98.2,557947,229232,0,2.8,-1.0715429152259799
86233,1678518735764,4,4047.65625,16453,89,98.2,557051,228482,0,2.8,-1.1013045861122546
86234,1678518735778,4,4047.65625,16308,89,98.2,556011,227823,0,2.8,-1.1128009374684285
86235,1678518735779,4,4047.65625,16467,89,98.2,555389,227303,0,2.8,-1.1016740915591805
86236,1678518735793,4,4047.65625,17019,89,98.4,554621,226798,0,2.8,-1.0625833100851507
86237,1678518735808,4,4047.65625,18095,89,98.4,554073,226304,0,2.8,-0.9904073480471826
86238,1678518735823,4,4047.65625,19653,89,98.4,553733,226109,0,2.8,-0.8827162478919522
86239,1678518735823,4,4047.65625,21738,89,98.4,553531,225991,0,2.8,-0.7402176118140013
86240,1678518735838,4,4047.65625,24265,89,98.4,553494,225927,0,2.8,-0.5655900048569737
86241,1678518735853,4,4047.65625,27236,89,98.4,553438,225948,0,2.8,-0.3632322024630738
86242,1678518735853,4,4047.65625,30480,89,98.4,553551,225980,0,2.8,-0.13983540579072098
86243,1678518735868,4,4047.65625,33913,89,98.4,553745,225981,0,2.8,0.09599394334367455
86244,1678518735883,4,4047.65625,37401,89,98.4,553704,226019,0,2.8,0.3350960256918705
86245,1678518735883,4,4047.65625,40811,89,98.4,553782,226081,0,2.8,0.5687545603241797
86246,1678518735898,4,4047.65625,44008,89,98.4,553900,226078,0,2.8,0.7887666424719392
86247,1678518735913,4,4047.65625,46900,89,98.4,553874,226122,0,2.8,0.987331135451579
86248,1678518735913,4,4047.65625,49396,89,98.4,553927,226154,0,2.8,1.1578205386266012
86249,1678518735928,4,4047.65625,51405,89,98.4,554085,226211,0,2.8,1.2961352803259654
86250,1678518735943,4,4047.65625,52927,89,98.4,554144,226315,0,2.8,1.400806149134375
86251,1678518735944,4,4047.65625,53960,89,98.4,554350,226541,0,2.8,1.4714697430501607
86252,1678518735958,4,4047.65625,54504,89,98.4,554576,226626,0,2.8,1.5081594984002966
86253,1678518735973,4,4047.65625,54560,89,98.4,554703,226696,0,2.8,1.5125614623375652
86254,1678518735973,4,4047.65625,54215,89,98.4,554808,226805,8,2.8,1.4886128888824337
86255,1678518735988,4,4047.65625,53515,89,98.4,555105,226932,0,2.8,1.4408396991676493
86256,1678518736003,4,4047.65625,52548,89,98.4,555042,226954,0,2.8,1.3730989744988178
86257,1678518736003,4,4047.65625,51314,89,98.4,555229,227141,0,2.8,1.2895488608520544
86258,1678518736018,4,4047.65625,49946,89,98.4,555458,227167,0,2.8,1.1952580164068616
86259,1678518736033,4,4047.65625,48487,89,98.4,555359,227186,0,2.8,1.0947577831102815
86260,1678518736034,4,4047.65625,46983,89,98.4,555526,227267,0,2.8,0.991218655390674
86261,1678518736048,4,4047.65625,45477,89,98.4,555466,227235,0,2.8,0.8877878705905358
86262,1678518736063,4,4047.65625,44014,89,98.4,555671,227413,0,2.8,0.7882355561867469
86263,1678518736064,4,4047.65625,42682,89,98.4,555821,227442,0,2.8,0.6953579464428191
86264,1678518736078,4,4047.65625,41438,89,98.4,555961,227506,0,2.8,0.6098948337669514
86265,1678518736093,4,4047.65625,40281,89,98.4,556366,227745,0,2.8,0.5315846091807026
86266,1678518736093,4,4047.65625,39256,89,98.4,556520,227960,0,2.8,0.46025141514776025
86267,1678518736109,4,4047.65625,38318,89,98.4,556861,228069,0,2.8,0.3956256951049538
86268,1678518736123,4,4047.65625,37469,89,98.4,557161,228310,0,2.8,0.33700917298749933
86269,1678518736123,4,4047.65625,36661,89,98.4,557434,228482,0,2.8,0.28310379337842895
86270,1678518736138,4,4047.65625,35942,89,98.4,557772,228683,0,2.8,0.23161423227713004
86271,1678518736153,4,4047.65625,35176,89,98.4,557987,228903,0,2.8,0.17952636637859032
86272,1678518736153,4,4047.65625,34361,89,98.4,558397,229203,0,2.8,0.12429785814914728
86273,1678518736168,4,4047.65625,33497,89,98.4,558629,229400,0,2.8,0.06425091233642777
86274,1678518736183,4,4047.65625,32538,89,98.4,558979,229619,0,2.8,-0.0022017679816563342
86275,1678518736184,4,4047.65625,31439,89,98.4,559517,229852,0,2.8,-0.0766436052174213
86276,1678518736198,4,4047.65625,30244,89,98.4,559688,230096,0,2.8,-0.15973397857662858
86277,1678518736213,4,4047.65625,28906,89,98.4,559922,230268,0,2.8,-0.25103398802054216
86278,1678518736213,4,4047.65625,27473,89,98.4,560114,230430,0,2.8,-0.3498089998895813
86279,1678518736228,4,4047.65625,25943,89,98.4,560293,230545,0,2.8,-0.45531232906994196
86280,1678518736243,4,4047.65625,24317,89,98.4,560548,230737,0,2.8,-0.5663837775886722
86281,1678518736243,4,4047.65625,22641,89,98.4,560871,230979,0,2.8,-0.6813780206880714
86282,1678518736258,4,4047.65625,20962,89,98.4,560995,230993,0,2.8,-0.7983392005395492
86283,1678518736273,4,4047.65625,19235,89,98.4,560926,231059,0,2.8,-0.9149350255108646
86284,1678518736273,4,4047.65625,17597,89,98.4,561277,231198,0,2.8,-1.028717928933186
86285,1678518736288,4,4047.65625,16005,89,98.4,561368,231270,0,2.8,-1.1378491257511725
86286,1678518736303,4,4047.65625,14505,89,98.4,561386,231395,0,2.8,-1.2411528310893487
